site_id,facility_name,cupa,physical_address,total_evals,total_violations,latest_eval,years_since,seismic,has_ammonia,is_food,is_refinery,is_p3,is_p2,iiar9_gap,revalid_overdue,revalid_soon,reval_due_year,pre_epa2024,urgency_score,notes,recommended_pitch,pain_points
390857,FIVE CROWNS INC DBA CROWN COOLING,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,3,2,2021-12-29,4.2,Medium,False,False,False,False,False,False,False,True,2026,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-12-29) | Prior violation history: 2 violations on record
391054,Kiewit - DC Tillman Plant,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2024-05-20,1.8,High,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
391085,DAN ANDREWS COOLING LLC,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,7,4,2023-09-14,2.5,Medium,False,False,False,False,False,False,False,False,2028,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
391097,"Dandy Cooling Company, LLC",Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,5,4,2024-08-07,1.6,Low,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
391121,Dart Container Corp,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,3,1,2021-05-21,4.8,Medium,False,False,False,False,False,False,False,True,2026,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-05-21) | Prior violation history: 1 violations on record
391193,Deardorff Family Farms,Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,4,2,2021-05-11,4.8,Low,False,False,False,False,False,False,False,True,2026,False,4,[],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-05-11) | Prior violation history: 2 violations on record
391201,DECCO US POST HARVEST,Monrovia Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,1,2022-02-10,4.1,Low,True,False,False,False,False,False,False,True,2027,False,4,[],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-02-10) | Prior violation history: 1 violations on record
391289,Delta Liquid Energy DBA AePEX Energy,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,13,5,2025-03-11,1.0,Medium,False,False,False,False,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 5 violations on record
391343,"Desert Express, LLC",Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,2,2,2021-10-11,4.4,Medium,True,False,False,False,False,False,False,True,2026,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-10-11) | Prior violation history: 2 violations on record
391764,DRISCOLL'S STRAWBERRY ASSOC,Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,2,1,2024-09-04,1.5,High,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
393106,Freeport McMoRan Oil & Gas - HARRIS GRADE,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,5,4,2024-06-17,1.7,Low,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
393475,FRONTIER COOLING,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,7,4,2025-05-02,0.8,Low,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
393850,"Gills Onions, LLC",Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,6,4,2024-11-25,1.3,Low,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
394172,Grimmway - Premier Facility,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,13,3,2025-04-15,0.9,Medium,False,True,False,True,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
394579,HECK CELLARS,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,7,5,2025-03-04,1.0,Medium,False,False,False,False,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 5 violations on record
395051,Imperial Western Products Inc.,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,6,4,2024-08-20,1.5,Medium,False,False,False,False,False,False,False,False,2029,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
395271,J G BOSWELL COMPANY - KERN TOMATO,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,8,3,2022-08-29,3.5,Medium,False,False,False,False,True,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-08-29) | Prior violation history: 3 violations on record
395838,Kern Energy,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,54,7,2025-03-18,1.0,Medium,False,False,True,False,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 7 violations on record
395997,KONOIKE PACIFIC CALIFORNIA,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,2,2023-12-20,2.2,High,True,True,False,False,False,False,False,False,2028,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
395998,KONOIKE-E STREET INC,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,3,2023-12-20,2.2,High,True,True,False,False,False,False,False,False,2028,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
396655,LJ EXPRESS TRUCKING,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2025-05-02,0.8,High,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
396736,LOS ANGELES REFINERY WILMINGTON PLT,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,13,0,2025-05-19,0.8,High,False,False,True,True,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
397002,MAIN STREET PRODUCE LLC,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,4,4,2024-05-31,1.8,Low,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
397005,"Fairfield Cooling, Inc.",Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,2,1,2021-11-30,4.3,Medium,False,False,False,False,False,False,False,True,2026,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-11-30) | Prior violation history: 1 violations on record
398000,MWD-Jensen Water Treatment Plant,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,7,3,2024-06-04,1.7,High,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
398325,North Brawley Geothermal Project,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,2,2,2022-05-27,3.8,Medium,False,False,False,False,False,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-05-27) | Prior violation history: 2 violations on record
398628,"OWB Packers, LLC",Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,2,1,2021-12-02,4.3,Medium,False,False,False,False,False,False,False,True,2026,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-12-02) | Prior violation history: 1 violations on record
398742,ORMAT NEVADA GEO OPER.-HEBER 1,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,2,2,2022-05-27,3.8,Medium,False,False,False,False,False,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-05-27) | Prior violation history: 2 violations on record
398743,Ormat Nevada Geo. Oper. Heber 2,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,2,2,2022-05-27,3.8,Medium,False,False,False,False,False,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-05-27) | Prior violation history: 2 violations on record
398835,PABLO'S PRODUCE INC,Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,2,1,2024-07-10,1.6,High,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
398972,ELITE COMFORT SOLUTIONS,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,4,2024-05-21,1.8,Medium,False,False,False,False,False,False,False,False,2029,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
399144,CORE X Alliance,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,7,3,2022-04-08,3.9,Medium,False,False,False,False,False,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-04-08) | Prior violation history: 3 violations on record
399150,Pasadena Water Yards,Pasadena Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,1,2022-05-03,3.8,Low,False,False,False,False,False,False,False,True,2027,False,4,[],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-05-03) | Prior violation history: 1 violations on record
399572,"PICTSWEET COMPANY, THE",Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,7,6,2025-05-30,0.8,Low,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 6 violations on record
400381,RANCHO LPG HOLDINGS LLC,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,19,2,2025-05-01,0.8,High,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
401984,SGS Bakersfield,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,14,3,2025-03-03,1.0,Medium,False,False,False,True,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
402905,"Sterigenics U.S., LLC - Los Angeles 49th Street Facility",Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,7,4,2025-05-06,0.8,Low,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
402908,"Sterigenics U.S., LLC - Los Angeles 50th Street Facility",Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,7,5,2025-05-06,0.8,Low,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Significant violation history: 5 violations on record
404446,"Tudor Ranch, Inc. (Packing Shed)",Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,7,5,2025-04-17,0.9,Medium,False,False,False,False,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 5 violations on record
404795,ULTRAMAR INC/WILMINGTON REFINERY,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,15,0,2025-06-02,0.8,High,False,False,True,True,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
405281,VALLEY GENERATING STATION AND RECEIVING STATION M,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,5,1,2023-02-13,3.1,High,True,False,False,False,False,False,False,False,2028,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
407445,WEBER DISTRIBUTION,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,4,2023-09-06,2.5,Medium,False,False,False,False,False,False,False,False,2028,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
407472,"GP ETTING ROAD COOLER, LLC/ GP ANACAPA FOODS, LLC",Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,3,3,2024-10-09,1.4,High,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
407845,WM BOLTHOUSE FARMS - BAKERSFIELD,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,38,5,2025-04-23,0.9,Medium,True,True,False,False,False,False,False,False,2030,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 5 violations on record
408638,IRWD - PTP,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,17,2,2024-07-31,1.6,Medium,True,False,False,True,False,False,False,False,2029,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
408644,IRWD - WELLS  21&22,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,18,2,2024-07-18,1.6,Medium,True,False,False,True,False,False,False,False,2029,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
446994,Great Park Ice & FivePoint Arena,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,27,4,2023-11-16,2.3,Medium,True,True,False,False,False,False,False,False,2028,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
518857,SANTA YNEZ RESERVOIR CHLORINATION AND HYPOCHLOR ST,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,0,2025-03-17,1.0,High,True,False,False,True,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
557950,The Sherwin-Williams Company - Victorville,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2022-02-11,4.1,Medium,False,False,False,False,False,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-02-11) | Prior violation history: 1 violations on record
561902,Anacapa Fresh Logistics #3,Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,3,1,2025-01-29,1.1,High,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
562785,United Natural Foods West Inc. - Riverside,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-07-16,1.6,Medium,False,False,False,True,False,False,False,False,2029,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
569008,California Sugar Refiners LLC,San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,1,1,2022-01-24,4.1,Medium,False,False,False,False,False,False,False,True,2027,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-01-24) | Prior violation history: 1 violations on record
574067,Taylor Farms Southern California,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,1,2021-03-11,5.0,Medium,False,True,False,False,False,False,False,True,2026,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2026: Plan now (2021-03-11) | Prior violation history: 1 violations on record
614618,DrinkPak - BLDG 2,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,1,2025-04-25,0.9,High,False,False,False,False,False,False,False,False,2030,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
624852,Acrisure Arena,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,14,4,2023-11-27,2.3,Medium,False,False,False,False,False,False,False,False,2028,False,4,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Significant violation history: 4 violations on record
703881,TRICHROMATIC-WEST INC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,1,2023-03-24,2.9,High,False,False,False,False,False,False,False,False,2028,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
926463,"World Class Distribution, Inc. - Palmdale",Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2024-11-26,1.3,High,False,False,False,False,False,False,False,False,2029,False,4,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
954289,"Archer Meat Snacks, Inc.",Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,2,1,2022-03-01,4.0,Low,False,False,False,False,False,False,False,True,2027,False,4,[],EPA 2024 RMP Rule Compliance Review,RMP Revalidation DUE 2027: Plan now (2022-03-01) | Prior violation history: 1 violations on record
315,PLANT # 4,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-01-23,2.1,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
3687,"Airgas Specialty Products - Riverside, CA",Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,3,1,2023-03-01,3.0,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
5499,Americold Logistics,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-08-29,1.5,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
6763,Arctic Glacier Barstow 488,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2023-10-13,2.4,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
10722,BAKER PETROLITE LLC,Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,2,0,2023-09-20,2.5,High,False,False,False,False,False,False,False,False,2028,False,3,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required
11888,Berry Corporation-COGEN 38,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,12,2,2024-08-12,1.6,Medium,True,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
13450,BRENNTAG PACIFIC INC,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,9,2,2024-01-29,2.1,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
13745,"BROWN-PACIFIC, INC.",Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,1,1,2024-02-22,2.0,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
17898,CHALK CLIFF LIMITED,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,5,3,2025-02-19,1.0,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
19491,City Of Corona Glen Ivy Reservoir,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,2,2025-03-19,1.0,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
21220,Compton Ag Services,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,3,2024-11-15,1.3,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
25984,DOLLAR TREE REGIONAL DISTRIBUTION CENTER,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,1,2025-01-16,1.1,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
26523,Driscoll's Inc,Santa Barbara County Environmental Health Services,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-12-09,1.2,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
28341,ENCINO RESERVOIR AND CHLORINATION STATION,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,8,0,2025-03-17,1.0,High,True,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required
29694,FARMDALE CREAMERY LLC,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-04-23,1.9,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
30844,"L.A. Lumber Treating, Ltd.",San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,5,3,2024-11-12,1.3,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
31338,"Foster-Gardner, Inc",Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,2,2024-05-02,1.8,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
34336,Green Verdugo Pump & Chlorine Station,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,9,0,2025-05-15,0.8,High,True,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,High seismic zone: IIAR 9 Section 6.6 bracing documentation required
36404,HIGH SIERRA LIMITED,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,5,3,2024-11-15,1.3,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
38388,NEW-INDY OXNARD LLC,Oxnard City CUPA,VERIFY via CERS SiteID or EPA ECHO,4,2,2024-03-26,1.9,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 2 violations on record
40100,Jobbers Meat Packing Co.,Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,5,3,2025-05-08,0.8,Low,False,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
44222,Lester Water Treatment Facility,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,4,3,2025-06-24,0.7,Medium,False,False,False,False,False,False,False,False,2030,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
44579,"Baker Cold Storage, INC. DBA: Lineage Logistics - Vernon",Vernon Health & Environmental Control Department,VERIFY via CERS SiteID or EPA ECHO,4,1,2025-04-30,0.8,Low,False,False,False,False,False,False,False,False,2030,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
50756,MWD - Chemical Unloading Facility (CUF),Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,7,1,2023-08-30,2.5,Medium,False,False,False,False,False,False,False,False,2028,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
53691,Olin Chlor Alkali Products,Santa Fe Springs Fire-Rescue,VERIFY via CERS SiteID or EPA ECHO,8,1,2024-06-04,1.7,Low,False,False,False,False,False,False,False,False,2029,False,3,[],EPA 2024 RMP Rule Compliance Review,Prior violation history: 1 violations on record
57835,PLANT # 6,San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,3,2024-01-23,2.1,Medium,False,False,False,False,False,False,False,False,2029,False,3,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],EPA 2024 RMP Rule Compliance Review,Prior violation history: 3 violations on record
